      1147.9000     0.30293E+03     0.13315E+01
      1149.1000     0.15309E+03     0.67429E+00
      1151.5000     0.11406E+02     0.50447E-01
      1155.1000     0.14571E+02     0.64848E-01
      1156.3000     0.53309E+02     0.23775E+00
      1158.5000     0.20407E+03     0.91357E+00
      1159.7000     0.17251E+03     0.77389E+00
      1160.9000     0.89064E+00     0.40038E-02
      1162.1000     0.26096E+03     0.11755E+01
      1163.3000     0.31585E+03     0.14257E+01
      1164.5000     0.11413E+03     0.51627E+00
      1165.7000     0.64784E+02     0.29364E+00
      1166.9000     0.95884E+02     0.43550E+00
      1168.1000     0.10647E+03     0.48460E+00
      1169.3000     0.18545E+03     0.84580E+00
      1170.3000     0.12894E+03     0.58907E+00
      1172.7000     0.26536E+02     0.12173E+00
      1173.9000     0.16234E+03     0.74624E+00
      1175.1000     0.13595E+03     0.62621E+00
      1176.3000     0.28349E+03     0.13085E+01
      1177.5000     0.42850E+03     0.19818E+01
      1178.7000     0.17669E+03     0.81882E+00
      1179.9000     0.74238E+02     0.34474E+00
      1181.1000     0.10817E+03     0.50334E+00
      1182.1000     0.77338E+02     0.36048E+00
      1183.3000     0.26005E+02     0.12146E+00
      1184.5000     0.41691E+02     0.19511E+00
      1185.7000     0.17066E+03     0.80031E+00
      1186.9000     0.11579E+03     0.54408E+00
      1188.1000     0.90517E+02     0.42620E+00
      1189.3000     0.62038E+02     0.29270E+00
      1190.5000     0.81866E+02     0.38703E+00
      1191.7000     0.11744E+03     0.55631E+00
      1192.9000     0.15228E+03     0.72282E+00
      1193.9000     0.14868E+03     0.70694E+00
      1195.1000     0.14485E+03     0.69010E+00
      1196.3000     0.14146E+03     0.67530E+00
      1197.5000     0.13824E+03     0.66124E+00
      1198.7000     0.16994E+03     0.81453E+00
      1199.9000     0.21457E+03     0.10305E+01
      1201.1000     0.16918E+03     0.81411E+00
      1202.3000     0.25972E+03     0.12523E+01
      1203.5000     0.32761E+03     0.15828E+01
      1204.7000     0.35695E+03     0.17280E+01
      1205.7000     0.52750E+03     0.25579E+01
      1206.9000     0.10871E+04     0.52821E+01
      1208.1000     0.19514E+04     0.94999E+01
      1209.3000     0.37840E+04     0.18459E+02
      1210.5000     0.50595E+04     0.24729E+02
      1211.7000     0.47462E+04     0.23244E+02
      1212.9000     0.55972E+04     0.27466E+02
      1214.1000     0.60635E+04     0.29814E+02
      1215.3000     0.89133E+04     0.43912E+02
      1216.3000     0.85154E+04     0.42021E+02
      1217.5000     0.84108E+04     0.41587E+02
      1218.7000     0.75260E+04     0.37285E+02
      1219.9000     0.56351E+04     0.27973E+02
      1221.1000     0.37133E+04     0.18469E+02
      1222.3000     0.25178E+04     0.12547E+02
      1223.5000     0.10947E+04     0.54662E+01
      1224.7000     0.40295E+03     0.20160E+01
      1225.9000     0.14986E+03     0.75121E+00
      1227.1000     0.46862E+02     0.23537E+00
      1228.1000     0.66214E+02     0.33311E+00
      1229.3000     0.65688E+02     0.33112E+00
      1230.5000     0.30220E+02     0.15263E+00
      1231.7000     0.13086E+02     0.66221E-01
      1232.9000     0.33967E+02     0.17223E+00
      1234.1000     0.26524E+02     0.13475E+00
      1235.3000     0.94812E+01     0.48260E-01
      1236.5000     0.99546E+01     0.50768E-01
      1237.7000     0.10791E+02     0.55143E-01
