      1148.6000     0.42319E+07     0.18623E+05
      1149.8000     0.10748E+08     0.47398E+05
      1151.0000     0.69248E+07     0.30601E+05
      1152.2000     0.15276E+07     0.67648E+04
      1153.4000     0.20968E+07     0.93048E+04
      1156.9000     0.31038E+07     0.13857E+05
      1158.1000     0.36249E+07     0.16217E+05
      1159.3000     0.19471E+07     0.87289E+04
      1160.4000     0.10595E+07     0.47589E+04
      1161.6000     0.20430E+07     0.91950E+04
      1162.8000     0.24034E+07     0.10840E+05
      1164.0000     0.11763E+07     0.53162E+04
      1165.2000     0.40089E+06     0.18156E+04
      1169.9000     0.38467E+06     0.17562E+04
      1171.1000     0.61321E+06     0.28053E+04
      1172.2000     0.15042E+06     0.68941E+03
      1173.4000     0.62814E+06     0.28849E+04
      1174.6000     0.10405E+07     0.47887E+04
      1175.8000     0.51650E+06     0.23819E+04
      1185.2000     0.18987E+06     0.88966E+03
      1198.2000     0.11183E+06     0.53555E+03
      1199.4000     0.21652E+06     0.10390E+04
      1201.7000     0.18984E+06     0.91444E+03
      1202.9000     0.28429E+06     0.13722E+04
      1204.1000     0.52768E+06     0.25520E+04
      1205.3000     0.19288E+06     0.93468E+03
      1206.5000     0.19898E+05     0.96614E+02
      1207.6000     0.10668E+07     0.51891E+04
      1208.8000     0.19523E+07     0.95156E+04
      1210.0000     0.22509E+07     0.10993E+05
      1211.2000     0.22639E+07     0.11078E+05
      1212.4000     0.27757E+07     0.13609E+05
      1213.5000     0.34220E+07     0.16809E+05
      1214.7000     0.31300E+07     0.15405E+05
      1215.9000     0.31366E+07     0.15468E+05
      1217.1000     0.30374E+07     0.15009E+05
      1218.3000     0.17089E+07     0.84607E+04
      1219.4000     0.11994E+07     0.59489E+04
      1220.6000     0.12854E+07     0.63878E+04
      1221.8000     0.10490E+07     0.52236E+04
      1223.0000     0.48979E+06     0.24437E+04
      1224.2000     0.54501E+06     0.27245E+04
      1225.3000     0.11634E+07     0.58265E+04
      1226.5000     0.79959E+06     0.40122E+04
      1227.7000     0.48312E+05     0.24289E+03
      1228.9000     0.23993E+06     0.12086E+04
      1230.0000     0.26610E+06     0.13429E+04
      1231.2000     0.34951E+06     0.17672E+04
      1232.4000     0.60198E+06     0.30498E+04
      1233.6000     0.49859E+06     0.25309E+04
      1234.8000     0.52300E+06     0.26599E+04
      1235.9000     0.33369E+06     0.17001E+04
      1237.1000     0.29329E+06     0.14972E+04
      1238.3000     0.78087E+06     0.39940E+04
      1239.5000     0.10593E+07     0.54288E+04
      1240.7000     0.77849E+06     0.39973E+04
      1241.8000     0.12192E+07     0.62715E+04
      1243.0000     0.14993E+07     0.77271E+04
      1244.2000     0.75840E+06     0.39161E+04
      1245.4000     0.51967E+06     0.26886E+04
      1246.6000     0.69809E+06     0.36186E+04
      1247.7000     0.85758E+06     0.44532E+04
      1248.9000     0.10572E+07     0.55002E+04
      1250.1000     0.16278E+07     0.84851E+04
      1251.3000     0.19515E+07     0.10192E+05
      1252.5000     0.21115E+07     0.11049E+05
      1253.6000     0.23666E+07     0.12406E+05
      1254.8000     0.25607E+07     0.13449E+05
      1256.0000     0.28577E+07     0.15038E+05
      1257.2000     0.28634E+07     0.15096E+05
      1258.4000     0.29254E+07     0.15452E+05
      1259.5000     0.28122E+07     0.14881E+05
      1260.7000     0.31861E+07     0.16891E+05
      1261.9000     0.51352E+07     0.27276E+05
      1263.1000     0.55102E+07     0.29324E+05
      1264.3000     0.51265E+07     0.27334E+05
      1265.4000     0.60604E+07     0.32369E+05
      1266.6000     0.70525E+07     0.37740E+05
      1267.8000     0.96492E+07     0.51734E+05
      1269.0000     0.11457E+08     0.61540E+05
      1270.2000     0.11290E+08     0.60761E+05
      1271.3000     0.11804E+08     0.63638E+05
      1272.5000     0.11326E+08     0.61176E+05
      1273.7000     0.10246E+08     0.55443E+05
      1274.9000     0.98551E+07     0.53431E+05
      1276.1000     0.10650E+08     0.57851E+05
      1277.2000     0.12495E+08     0.67988E+05
      1278.4000     0.14446E+08     0.78752E+05
      1279.6000     0.16834E+08     0.91943E+05
      1280.8000     0.19553E+08     0.10699E+06
      1282.0000     0.21437E+08     0.11752E+06
      1283.1000     0.22545E+08     0.12381E+06
      1284.3000     0.21877E+08     0.12036E+06
      1285.5000     0.20190E+08     0.11129E+06
      1286.7000     0.19709E+08     0.10884E+06
      1287.9000     0.19706E+08     0.10903E+06
      1289.0000     0.21629E+08     0.11988E+06
      1290.2000     0.23762E+08     0.13194E+06
      1291.4000     0.25519E+08     0.14196E+06
      1292.6000     0.27349E+08     0.15242E+06
      1293.8000     0.28199E+08     0.15745E+06
      1294.9000     0.28776E+08     0.16095E+06
      1296.1000     0.28596E+08     0.16024E+06
      1297.3000     0.27880E+08     0.15652E+06
      1298.5000     0.26450E+08     0.14876E+06
      1299.7000     0.24479E+08     0.13793E+06
      1300.8000     0.20571E+08     0.11611E+06
      1302.0000     0.18434E+08     0.10424E+06
      1303.2000     0.18554E+08     0.10511E+06
      1304.4000     0.18920E+08     0.10738E+06
      1305.6000     0.18873E+08     0.10731E+06
      1306.7000     0.19624E+08     0.11177E+06
      1307.9000     0.20172E+08     0.11510E+06
      1309.1000     0.20169E+08     0.11529E+06
      1310.3000     0.22314E+08     0.12779E+06
      1311.5000     0.26001E+08     0.14918E+06
      1312.6000     0.30361E+08     0.17449E+06
      1313.8000     0.34548E+08     0.19891E+06
      1315.0000     0.37533E+08     0.21650E+06
      1316.2000     0.38544E+08     0.22273E+06
      1317.3000     0.39215E+08     0.22699E+06
      1318.5000     0.40553E+08     0.23516E+06
      1319.7000     0.41595E+08     0.24164E+06
      1320.9000     0.41568E+08     0.24192E+06
      1322.1000     0.40578E+08     0.23659E+06
      1323.2000     0.40566E+08     0.23691E+06
      1324.4000     0.38978E+08     0.22806E+06
      1325.6000     0.38960E+08     0.22836E+06
      1326.8000     0.39225E+08     0.23033E+06
      1328.0000     0.39198E+08     0.23059E+06
      1329.1000     0.38497E+08     0.22684E+06
      1330.3000     0.39587E+08     0.23368E+06
      1331.5000     0.36511E+08     0.21591E+06
      1332.7000     0.33221E+08     0.19681E+06
      1333.9000     0.31950E+08     0.18963E+06
      1335.0000     0.34821E+08     0.20701E+06
      1336.2000     0.38813E+08     0.23115E+06
      1337.4000     0.45648E+08     0.27235E+06
      1338.6000     0.49580E+08     0.29634E+06
      1339.8000     0.51344E+08     0.30743E+06
      1340.9000     0.51952E+08     0.31158E+06
      1342.1000     0.51775E+08     0.31108E+06
      1343.3000     0.53376E+08     0.32127E+06
      1344.5000     0.51636E+08     0.31135E+06
      1345.7000     0.51778E+08     0.31277E+06
      1346.8000     0.51217E+08     0.30989E+06
      1348.0000     0.50766E+08     0.30770E+06
      1349.2000     0.49666E+08     0.30157E+06
      1350.4000     0.47245E+08     0.28738E+06
      1351.6000     0.45454E+08     0.27698E+06
      1352.7000     0.43230E+08     0.26386E+06
      1353.9000     0.42959E+08     0.26267E+06
      1355.1000     0.41823E+08     0.25618E+06
      1356.3000     0.42423E+08     0.26031E+06
      1357.5000     0.43679E+08     0.26849E+06
      1358.6000     0.46964E+08     0.28915E+06
      1359.8000     0.47479E+08     0.29284E+06
      1361.0000     0.46275E+08     0.28592E+06
      1362.2000     0.47427E+08     0.29355E+06
      1363.4000     0.46867E+08     0.29060E+06
      1364.5000     0.46224E+08     0.28708E+06
      1365.7000     0.47273E+08     0.29410E+06
      1366.9000     0.47414E+08     0.29550E+06
      1368.1000     0.46772E+08     0.29201E+06
      1369.3000     0.47512E+08     0.29716E+06
      1370.4000     0.48656E+08     0.30480E+06
      1371.6000     0.48915E+08     0.30696E+06
      1372.8000     0.50263E+08     0.31596E+06
      1374.0000     0.52380E+08     0.32985E+06
