      3200.0000     0.64524E+03     0.22039E+02             7.0
      3201.0000     0.64721E+03     0.22121E+02             7.0
      3202.0000     0.64860E+03     0.22182E+02             7.0
      3203.0000     0.64760E+03     0.22161E+02             7.0
      3204.0000     0.64600E+03     0.22121E+02             7.0
      3205.0000     0.64739E+03     0.22182E+02             7.0
      3206.0000     0.64818E+03     0.22223E+02             7.0
      3207.0000     0.64777E+03     0.22223E+02             7.0
      3208.0000     0.64737E+03     0.22223E+02             7.0
      3209.0000     0.64697E+03     0.22223E+02             7.0
      3210.0000     0.64835E+03     0.22284E+02             7.0
      3211.0000     0.64914E+03     0.22325E+02             7.0
      3212.0000     0.64754E+03     0.22284E+02             7.0
      3213.0000     0.64654E+03     0.22264E+02             7.0
      3214.0000     0.64495E+03     0.22223E+02             7.0
      3215.0000     0.64455E+03     0.22223E+02             7.0
      3216.0000     0.64593E+03     0.22284E+02             7.0
      3217.0000     0.64792E+03     0.22367E+02             7.0
      3218.0000     0.64751E+03     0.22367E+02             7.0
      3219.0000     0.64711E+03     0.22367E+02             7.0
      3220.0000     0.64969E+03     0.22470E+02             7.0
      3221.0000     0.65169E+03     0.22553E+02             7.0
      3222.0000     0.65429E+03     0.22657E+02             7.0
      3223.0000     0.65690E+03     0.22761E+02             7.0
      3224.0000     0.65649E+03     0.22761E+02             7.0
      3225.0000     0.65428E+03     0.22699E+02             7.0
      3226.0000     0.65267E+03     0.22657E+02             7.0
      3227.0000     0.65346E+03     0.22699E+02             7.0
      3228.0000     0.65366E+03     0.22720E+02             7.0
      3229.0000     0.65446E+03     0.22761E+02             7.0
      3230.0000     0.65406E+03     0.22761E+02             7.0
      3231.0000     0.65065E+03     0.22657E+02             7.0
      3232.0000     0.64607E+03     0.22511E+02             7.0
      3233.0000     0.64152E+03     0.22367E+02             7.0
      3234.0000     0.63700E+03     0.22223E+02             7.0
      3235.0000     0.64073E+03     0.22367E+02             7.0
      3236.0000     0.64447E+03     0.22511E+02             7.0
      3237.0000     0.64526E+03     0.22553E+02             7.0
      3238.0000     0.64546E+03     0.22574E+02             7.0
      3239.0000     0.64209E+03     0.22470E+02             7.0
      3240.0000     0.63875E+03     0.22367E+02             7.0
      3241.0000     0.63308E+03     0.22182E+02             7.0
      3242.0000     0.62805E+03     0.22019E+02             7.0
      3243.0000     0.62248E+03     0.21837E+02             7.0
      3244.0000     0.61924E+03     0.21737E+02             7.0
      3245.0000     0.61658E+03     0.21657E+02             7.0
      3246.0000     0.61620E+03     0.21657E+02             7.0
      3247.0000     0.61526E+03     0.21637E+02             7.0
      3248.0000     0.61149E+03     0.21518E+02             7.0
      3249.0000     0.60830E+03     0.21419E+02             7.0
      3250.0000     0.60514E+03     0.21321E+02             7.0
      3251.0000     0.60199E+03     0.21223E+02             7.0
      3252.0000     0.59775E+03     0.21086E+02             7.0
      3253.0000     0.59518E+03     0.21009E+02             7.0
      3254.0000     0.59318E+03     0.20951E+02             7.0
      3255.0000     0.59281E+03     0.20951E+02             7.0
      3256.0000     0.59354E+03     0.20989E+02             7.0
      3257.0000     0.59482E+03     0.21047E+02             7.0
      3258.0000     0.59610E+03     0.21106E+02             7.0
      3259.0000     0.59793E+03     0.21184E+02             7.0
      3260.0000     0.59756E+03     0.21184E+02             7.0
      3261.0000     0.59720E+03     0.21184E+02             7.0
      3262.0000     0.59683E+03     0.21184E+02             7.0
      3263.0000     0.59922E+03     0.21281E+02             7.0
      3264.0000     0.60106E+03     0.21360E+02             7.0
      3265.0000     0.60070E+03     0.21360E+02             7.0
      3266.0000     0.60088E+03     0.21380E+02             7.0
      3267.0000     0.59885E+03     0.21321E+02             7.0
      3268.0000     0.59739E+03     0.21281E+02             7.0
      3269.0000     0.59702E+03     0.21281E+02             7.0
      3270.0000     0.59776E+03     0.21321E+02             7.0
      3271.0000     0.59629E+03     0.21281E+02             7.0
      3272.0000     0.59483E+03     0.21242E+02             7.0
      3273.0000     0.59283E+03     0.21184E+02             7.0
      3274.0000     0.59029E+03     0.21106E+02             7.0
      3275.0000     0.58722E+03     0.21009E+02             7.0
      3276.0000     0.58309E+03     0.20874E+02             7.0
      3277.0000     0.58005E+03     0.20778E+02             7.0
      3278.0000     0.57863E+03     0.20740E+02             7.0
      3279.0000     0.57775E+03     0.20721E+02             7.0
      3280.0000     0.57527E+03     0.20644E+02             7.0
      3281.0000     0.57334E+03     0.20587E+02             7.0
      3282.0000     0.57669E+03     0.20721E+02             7.0
      3283.0000     0.57900E+03     0.20816E+02             7.0
      3284.0000     0.57758E+03     0.20778E+02             7.0
      3285.0000     0.57564E+03     0.20721E+02             7.0
      3286.0000     0.57423E+03     0.20682E+02             7.0
      3287.0000     0.57177E+03     0.20606E+02             7.0
      3288.0000     0.56984E+03     0.20549E+02             7.0
      3289.0000     0.56845E+03     0.20512E+02             7.0
      3290.0000     0.56810E+03     0.20512E+02             7.0
      3291.0000     0.56881E+03     0.20549E+02             7.0
      3292.0000     0.56951E+03     0.20587E+02             7.0
      3293.0000     0.56969E+03     0.20606E+02             7.0
      3294.0000     0.57039E+03     0.20644E+02             7.0
      3295.0000     0.57004E+03     0.20644E+02             7.0
      3296.0000     0.57075E+03     0.20682E+02             7.0
      3297.0000     0.57146E+03     0.20721E+02             7.0
      3298.0000     0.57164E+03     0.20740E+02             7.0
      3299.0000     0.57129E+03     0.20740E+02             7.0
      3300.0000     0.57094E+03     0.20740E+02             7.0
      3301.0000     0.56902E+03     0.20682E+02             7.0
      3302.0000     0.56659E+03     0.20606E+02             7.0
      3303.0000     0.56624E+03     0.20606E+02             7.0
      3304.0000     0.56694E+03     0.20644E+02             7.0
      3305.0000     0.56660E+03     0.20644E+02             7.0
      3306.0000     0.56470E+03     0.20587E+02             7.0
      3307.0000     0.56228E+03     0.20512E+02             7.0
      3308.0000     0.56039E+03     0.20455E+02             7.0
      3309.0000     0.55902E+03     0.20417E+02             7.0
      3310.0000     0.55868E+03     0.20417E+02             7.0
      3311.0000     0.55834E+03     0.20417E+02             7.0
      3312.0000     0.55904E+03     0.20455E+02             7.0
      3313.0000     0.56024E+03     0.20512E+02             7.0
      3314.0000     0.55991E+03     0.20512E+02             7.0
