      3200.0000     0.54818E+04     0.18724E+03             7.0
      3201.0000     0.54632E+04     0.18672E+03             7.0
      3202.0000     0.54397E+04     0.18604E+03             7.0
      3203.0000     0.54213E+04     0.18552E+03             7.0
      3204.0000     0.54080E+04     0.18518E+03             7.0
      3205.0000     0.53947E+04     0.18484E+03             7.0
      3206.0000     0.54012E+04     0.18518E+03             7.0
      3207.0000     0.54078E+04     0.18552E+03             7.0
      3208.0000     0.54144E+04     0.18587E+03             7.0
      3209.0000     0.54160E+04     0.18604E+03             7.0
      3210.0000     0.54226E+04     0.18638E+03             7.0
      3211.0000     0.54293E+04     0.18672E+03             7.0
      3212.0000     0.54259E+04     0.18672E+03             7.0
      3213.0000     0.54225E+04     0.18672E+03             7.0
      3214.0000     0.54191E+04     0.18672E+03             7.0
      3215.0000     0.54158E+04     0.18672E+03             7.0
      3216.0000     0.54124E+04     0.18672E+03             7.0
      3217.0000     0.53991E+04     0.18638E+03             7.0
      3218.0000     0.53858E+04     0.18604E+03             7.0
      3219.0000     0.53824E+04     0.18604E+03             7.0
      3220.0000     0.53741E+04     0.18587E+03             7.0
      3221.0000     0.53758E+04     0.18604E+03             7.0
      3222.0000     0.53823E+04     0.18638E+03             7.0
      3223.0000     0.53889E+04     0.18672E+03             7.0
      3224.0000     0.53955E+04     0.18707E+03             7.0
      3225.0000     0.53971E+04     0.18724E+03             7.0
      3226.0000     0.54137E+04     0.18793E+03             7.0
      3227.0000     0.54253E+04     0.18845E+03             7.0
      3228.0000     0.54319E+04     0.18880E+03             7.0
      3229.0000     0.54436E+04     0.18932E+03             7.0
      3230.0000     0.54502E+04     0.18967E+03             7.0
      3231.0000     0.54569E+04     0.19002E+03             7.0
      3232.0000     0.54535E+04     0.19002E+03             7.0
      3233.0000     0.54501E+04     0.19002E+03             7.0
      3234.0000     0.54468E+04     0.19002E+03             7.0
      3235.0000     0.54434E+04     0.19002E+03             7.0
      3236.0000     0.54400E+04     0.19002E+03             7.0
      3237.0000     0.54367E+04     0.19002E+03             7.0
      3238.0000     0.54084E+04     0.18915E+03             7.0
      3239.0000     0.53753E+04     0.18811E+03             7.0
      3240.0000     0.53423E+04     0.18707E+03             7.0
      3241.0000     0.53047E+04     0.18587E+03             7.0
      3242.0000     0.52674E+04     0.18467E+03             7.0
      3243.0000     0.52448E+04     0.18399E+03             7.0
      3244.0000     0.52271E+04     0.18348E+03             7.0
      3245.0000     0.52046E+04     0.18281E+03             7.0
      3246.0000     0.51871E+04     0.18231E+03             7.0
      3247.0000     0.51744E+04     0.18197E+03             7.0
      3248.0000     0.51712E+04     0.18197E+03             7.0
      3249.0000     0.51442E+04     0.18113E+03             7.0
      3250.0000     0.51222E+04     0.18047E+03             7.0
      3251.0000     0.50955E+04     0.17964E+03             7.0
      3252.0000     0.50596E+04     0.17848E+03             7.0
      3253.0000     0.50426E+04     0.17799E+03             7.0
      3254.0000     0.50209E+04     0.17734E+03             7.0
      3255.0000     0.50040E+04     0.17685E+03             7.0
      3256.0000     0.49917E+04     0.17652E+03             7.0
      3257.0000     0.49795E+04     0.17620E+03             7.0
      3258.0000     0.49719E+04     0.17604E+03             7.0
      3259.0000     0.49505E+04     0.17539E+03             7.0
      3260.0000     0.49338E+04     0.17490E+03             7.0
      3261.0000     0.49127E+04     0.17426E+03             7.0
      3262.0000     0.48871E+04     0.17346E+03             7.0
      3263.0000     0.48662E+04     0.17282E+03             7.0
      3264.0000     0.48498E+04     0.17235E+03             7.0
      3265.0000     0.48334E+04     0.17187E+03             7.0
      3266.0000     0.48127E+04     0.17124E+03             7.0
      3267.0000     0.48009E+04     0.17092E+03             7.0
      3268.0000     0.47847E+04     0.17045E+03             7.0
      3269.0000     0.47730E+04     0.17014E+03             7.0
      3270.0000     0.47701E+04     0.17014E+03             7.0
      3271.0000     0.47671E+04     0.17014E+03             7.0
      3272.0000     0.47642E+04     0.17014E+03             7.0
      3273.0000     0.47613E+04     0.17014E+03             7.0
      3274.0000     0.47584E+04     0.17014E+03             7.0
      3275.0000     0.47468E+04     0.16982E+03             7.0
      3276.0000     0.47439E+04     0.16982E+03             7.0
      3277.0000     0.47366E+04     0.16967E+03             7.0
      3278.0000     0.47250E+04     0.16936E+03             7.0
      3279.0000     0.47134E+04     0.16904E+03             7.0
      3280.0000     0.46976E+04     0.16858E+03             7.0
      3281.0000     0.46861E+04     0.16827E+03             7.0
      3282.0000     0.46746E+04     0.16796E+03             7.0
      3283.0000     0.46717E+04     0.16796E+03             7.0
      3284.0000     0.46603E+04     0.16765E+03             7.0
      3285.0000     0.46532E+04     0.16749E+03             7.0
      3286.0000     0.46503E+04     0.16749E+03             7.0
      3287.0000     0.46475E+04     0.16749E+03             7.0
      3288.0000     0.46361E+04     0.16719E+03             7.0
