      3200.0000     0.30544E+05     0.10433E+04             7.0
      3201.0000     0.30384E+05     0.10385E+04             7.0
      3202.0000     0.30254E+05     0.10347E+04             7.0
      3203.0000     0.30374E+05     0.10394E+04             7.0
      3204.0000     0.30552E+05     0.10462E+04             7.0
      3205.0000     0.30872E+05     0.10578E+04             7.0
      3206.0000     0.31253E+05     0.10715E+04             7.0
      3207.0000     0.31639E+05     0.10854E+04             7.0
      3208.0000     0.32030E+05     0.10995E+04             7.0
      3209.0000     0.32365E+05     0.11117E+04             7.0
      3210.0000     0.32675E+05     0.11231E+04             7.0
      3211.0000     0.32956E+05     0.11334E+04             7.0
      3212.0000     0.33149E+05     0.11408E+04             7.0
      3213.0000     0.33343E+05     0.11482E+04             7.0
      3214.0000     0.33322E+05     0.11482E+04             7.0
      3215.0000     0.33301E+05     0.11482E+04             7.0
      3216.0000     0.33219E+05     0.11460E+04             7.0
      3217.0000     0.33198E+05     0.11460E+04             7.0
      3218.0000     0.33392E+05     0.11534E+04             7.0
      3219.0000     0.33526E+05     0.11588E+04             7.0
      3220.0000     0.33691E+05     0.11652E+04             7.0
      3221.0000     0.33825E+05     0.11706E+04             7.0
      3222.0000     0.33960E+05     0.11760E+04             7.0
      3223.0000     0.34158E+05     0.11836E+04             7.0
      3224.0000     0.34232E+05     0.11869E+04             7.0
      3225.0000     0.34337E+05     0.11912E+04             7.0
      3226.0000     0.34316E+05     0.11912E+04             7.0
      3227.0000     0.34231E+05     0.11890E+04             7.0
      3228.0000     0.34116E+05     0.11858E+04             7.0
      3229.0000     0.33969E+05     0.11814E+04             7.0
      3230.0000     0.33854E+05     0.11781E+04             7.0
      3231.0000     0.33709E+05     0.11738E+04             7.0
      3232.0000     0.33533E+05     0.11684E+04             7.0
      3233.0000     0.33451E+05     0.11663E+04             7.0
      3234.0000     0.33338E+05     0.11631E+04             7.0
      3235.0000     0.33256E+05     0.11609E+04             7.0
      3236.0000     0.33144E+05     0.11577E+04             7.0
      3237.0000     0.32911E+05     0.11503E+04             7.0
      3238.0000     0.32679E+05     0.11429E+04             7.0
      3239.0000     0.32449E+05     0.11355E+04             7.0
      3240.0000     0.32280E+05     0.11303E+04             7.0
      3241.0000     0.32201E+05     0.11282E+04             7.0
      3242.0000     0.32240E+05     0.11303E+04             7.0
      3243.0000     0.32220E+05     0.11303E+04             7.0
      3244.0000     0.32289E+05     0.11334E+04             7.0
      3245.0000     0.32329E+05     0.11355E+04             7.0
      3246.0000     0.32369E+05     0.11376E+04             7.0
      3247.0000     0.32378E+05     0.11387E+04             7.0
      3248.0000     0.32269E+05     0.11355E+04             7.0
      3249.0000     0.32101E+05     0.11303E+04             7.0
      3250.0000     0.31817E+05     0.11210E+04             7.0
      3251.0000     0.31535E+05     0.11117E+04             7.0
      3252.0000     0.31284E+05     0.11036E+04             7.0
      3253.0000     0.31092E+05     0.10975E+04             7.0
      3254.0000     0.30930E+05     0.10924E+04             7.0
      3255.0000     0.30769E+05     0.10874E+04             7.0
      3256.0000     0.30609E+05     0.10824E+04             7.0
      3257.0000     0.30394E+05     0.10755E+04             7.0
      3258.0000     0.30180E+05     0.10686E+04             7.0
      3259.0000     0.30161E+05     0.10686E+04             7.0
      3260.0000     0.30087E+05     0.10666E+04             7.0
      3261.0000     0.29986E+05     0.10637E+04             7.0
      3262.0000     0.29968E+05     0.10637E+04             7.0
      3263.0000     0.29949E+05     0.10637E+04             7.0
      3264.0000     0.29931E+05     0.10637E+04             7.0
      3265.0000     0.29940E+05     0.10646E+04             7.0
      3266.0000     0.29977E+05     0.10666E+04             7.0
      3267.0000     0.30014E+05     0.10686E+04             7.0
      3268.0000     0.29940E+05     0.10666E+04             7.0
      3269.0000     0.29922E+05     0.10666E+04             7.0
      3270.0000     0.29904E+05     0.10666E+04             7.0
      3271.0000     0.29940E+05     0.10686E+04             7.0
      3272.0000     0.30005E+05     0.10715E+04             7.0
      3273.0000     0.30042E+05     0.10735E+04             7.0
      3274.0000     0.30162E+05     0.10785E+04             7.0
      3275.0000     0.30255E+05     0.10824E+04             7.0
      3276.0000     0.30181E+05     0.10804E+04             7.0
      3277.0000     0.30163E+05     0.10804E+04             7.0
      3278.0000     0.30006E+05     0.10755E+04             7.0
      3279.0000     0.29877E+05     0.10715E+04             7.0
      3280.0000     0.29831E+05     0.10705E+04             7.0
      3281.0000     0.29758E+05     0.10686E+04             7.0
      3282.0000     0.29740E+05     0.10686E+04             7.0
      3283.0000     0.29667E+05     0.10666E+04             7.0
      3284.0000     0.29649E+05     0.10666E+04             7.0
      3285.0000     0.29550E+05     0.10637E+04             7.0
      3286.0000     0.29477E+05     0.10617E+04             7.0
      3287.0000     0.29405E+05     0.10597E+04             7.0
