       971.0720     0.61089E+02     0.19215E+00
       972.6930     0.35241E+02     0.11122E+00
       974.3166     0.58266E+02     0.18450E+00
       975.9429     0.79835E+02     0.25364E+00
       977.5720     0.97693E+02     0.31142E+00
       979.2038     0.12249E+03     0.39175E+00
       980.8383     0.15550E+03     0.49902E+00
       982.4755     0.20583E+03     0.66271E+00
       984.1155     0.26521E+03     0.85676E+00
       985.7582     0.35624E+03     0.11547E+01
       987.4036     0.45433E+03     0.14775E+01
       989.0518     0.58313E+03     0.19028E+01
       990.7027     0.71284E+03     0.23338E+01
       992.3564     0.84643E+03     0.27804E+01
       994.0129     0.96181E+03     0.31700E+01
       995.6721     0.10571E+04     0.34956E+01
       997.3340     0.11028E+04     0.36588E+01
       998.9988     0.11260E+04     0.37483E+01
      1000.6660     0.10764E+04     0.35952E+01
      1002.3370     0.10125E+04     0.33930E+01
      1004.0100     0.90127E+03     0.30305E+01
      1005.6860     0.78280E+03     0.26409E+01
      1007.3640     0.65037E+03     0.22015E+01
      1009.0460     0.53100E+03     0.18034E+01
      1010.7300     0.41980E+03     0.14305E+01
      1012.4170     0.33333E+03     0.11396E+01
      1014.1070     0.25584E+03     0.87763E+00
      1015.8000     0.20715E+03     0.71298E+00
      1017.4960     0.16540E+03     0.57121E+00
      1019.1940     0.13633E+03     0.47239E+00
      1020.8950     0.11549E+03     0.40149E+00
      1022.5990     0.99212E+02     0.34606E+00
      1024.3060     0.73043E+02     0.25563E+00
      1026.0160     0.56256E+02     0.19754E+00
      1027.7290     0.87152E+02     0.30705E+00
      1029.4440     0.11785E+03     0.41661E+00
      1031.1630     0.14839E+03     0.52629E+00
      1032.8840     0.17876E+03     0.63613E+00
      1034.6080     0.20897E+03     0.74614E+00
      1036.3350     0.24152E+03     0.86525E+00
      1038.0649     0.39428E+03     0.14172E+01
      1039.7970     0.54621E+03     0.19699E+01
      1041.5330     0.69737E+03     0.25234E+01
      1043.2720     0.84775E+03     0.30778E+01
      1045.0129     0.99736E+03     0.36331E+01
      1046.7570     0.11462E+04     0.41893E+01
      1048.5050     0.15109E+04     0.55406E+01
      1050.2550     0.18786E+04     0.69120E+01
      1052.0081     0.22442E+04     0.82847E+01
      1053.7640     0.26078E+04     0.96592E+01
      1055.5229     0.29694E+04     0.11035E+02
      1057.2850     0.33292E+04     0.12414E+02
      1059.0500     0.37576E+04     0.14058E+02
      1060.8180     0.41879E+04     0.15720E+02
      1062.5880     0.46158E+04     0.17384E+02
      1064.3621     0.50409E+04     0.19049E+02
      1066.1390     0.54638E+04     0.20716E+02
      1067.9180     0.58836E+04     0.22382E+02
      1069.7010     0.62197E+04     0.23740E+02
      1071.4860     0.65540E+04     0.25099E+02
      1073.2750     0.68862E+04     0.26459E+02
      1075.0660     0.72167E+04     0.27822E+02
      1076.8610     0.75449E+04     0.29184E+02
      1078.6580     0.78568E+04     0.30493E+02
      1080.4590     0.80128E+04     0.31202E+02
      1082.2620     0.81683E+04     0.31914E+02
      1084.0690     0.83228E+04     0.32626E+02
      1085.8790     0.84763E+04     0.33339E+02
      1087.6910     0.86291E+04     0.34053E+02
      1089.5070     0.87878E+04     0.34795E+02
      1091.3250     0.89686E+04     0.35630E+02
      1093.1470     0.91481E+04     0.36464E+02
      1094.9720     0.93266E+04     0.37300E+02
      1096.7990     0.95041E+04     0.38137E+02
      1098.6300     0.96807E+04     0.38975E+02
      1100.4640     0.97954E+04     0.39569E+02
      1102.3010     0.98416E+04     0.39888E+02
      1104.1410     0.98876E+04     0.40209E+02
      1105.9840     0.99333E+04     0.40529E+02
      1107.8300     0.99786E+04     0.40850E+02
      1109.6790     0.10024E+05     0.41172E+02
      1111.5310     0.10031E+05     0.41340E+02
      1113.3870     0.10023E+05     0.41445E+02
      1115.2450     0.10015E+05     0.41551E+02
      1117.1071     0.10007E+05     0.41657E+02
      1118.9720     0.10000E+05     0.41764E+02
      1120.8390     0.99882E+04     0.41856E+02
      1122.7100     0.99339E+04     0.41767E+02
