      3200.0000     0.12004E+04     0.41001E+02             7.0
      3201.0000     0.11952E+04     0.40851E+02             7.0
      3202.0000     0.11912E+04     0.40738E+02             7.0
      3203.0000     0.11904E+04     0.40738E+02             7.0
      3204.0000     0.11919E+04     0.40813E+02             7.0
      3205.0000     0.11989E+04     0.41077E+02             7.0
      3206.0000     0.12059E+04     0.41343E+02             7.0
      3207.0000     0.12129E+04     0.41610E+02             7.0
      3208.0000     0.12177E+04     0.41802E+02             7.0
      3209.0000     0.12226E+04     0.41995E+02             7.0
      3210.0000     0.12252E+04     0.42111E+02             7.0
      3211.0000     0.12267E+04     0.42189E+02             7.0
      3212.0000     0.12282E+04     0.42267E+02             7.0
      3213.0000     0.12297E+04     0.42345E+02             7.0
      3214.0000     0.12289E+04     0.42345E+02             7.0
      3215.0000     0.12259E+04     0.42267E+02             7.0
      3216.0000     0.12195E+04     0.42073E+02             7.0
      3217.0000     0.12143E+04     0.41918E+02             7.0
      3218.0000     0.12135E+04     0.41918E+02             7.0
      3219.0000     0.12094E+04     0.41802E+02             7.0
      3220.0000     0.12087E+04     0.41802E+02             7.0
      3221.0000     0.12079E+04     0.41802E+02             7.0
      3222.0000     0.12072E+04     0.41802E+02             7.0
      3223.0000     0.12042E+04     0.41725E+02             7.0
      3224.0000     0.12035E+04     0.41725E+02             7.0
      3225.0000     0.12005E+04     0.41649E+02             7.0
      3226.0000     0.12020E+04     0.41725E+02             7.0
      3227.0000     0.12034E+04     0.41802E+02             7.0
      3228.0000     0.12027E+04     0.41802E+02             7.0
      3229.0000     0.12019E+04     0.41802E+02             7.0
      3230.0000     0.12012E+04     0.41802E+02             7.0
      3231.0000     0.12005E+04     0.41802E+02             7.0
      3232.0000     0.11997E+04     0.41802E+02             7.0
      3233.0000     0.12067E+04     0.42073E+02             7.0
      3234.0000     0.12115E+04     0.42267E+02             7.0
      3235.0000     0.12164E+04     0.42462E+02             7.0
      3236.0000     0.12201E+04     0.42619E+02             7.0
      3237.0000     0.12205E+04     0.42658E+02             7.0
      3238.0000     0.12197E+04     0.42658E+02             7.0
      3239.0000     0.12179E+04     0.42619E+02             7.0
